Validation accuracy:  0.416
Test accuracy:  0.42
(180, 32, 32, 3)

b1_50 [ -6.28216699e-06]      b1_51 [  1.47648896e-07]     b1_100[ -2.15969795e-06]      b1_150 [ -3.27487874e-06]     b1_151 [ -3.17838713e-07]
b1_50 [ -6.38519372e-06]      b1_51 [  1.68101959e-07]     b1_100[ -2.47351085e-06]      b1_150 [ -3.59205385e-06]     b1_151 [ -1.12203029e-06]
b1_50 [ -6.38776687e-06]      b1_51 [  1.57583446e-07]     b1_100[ -2.42878840e-06]      b1_150 [ -3.49588181e-06]     b1_151 [ -9.56259210e-07]
b1_50 [ -6.28090580e-06]      b1_51 [  1.61177788e-07]     b1_100[ -2.42984161e-06]      b1_150 [ -3.42957907e-06]     b1_151 [ -9.29485290e-07]
b1_50 [ -6.18764257e-06]      b1_51 [  1.58621134e-07]     b1_100[ -2.36170492e-06]      b1_150 [ -3.32116905e-06]     b1_151 [ -9.26527778e-07]
b1_50 [ -6.27041405e-06]      b1_51 [  1.68047603e-07]     b1_100[ -2.42779030e-06]      b1_150 [ -3.34248722e-06]     b1_151 [ -8.41497819e-07]
b1_50 [ -6.18399549e-06]      b1_51 [  1.64832839e-07]     b1_100[ -2.35649114e-06]      b1_150 [ -3.23796210e-06]     b1_151 [ -6.77128010e-07]
b1_50 [ -6.66739104e-06]      b1_51 [  1.83277406e-07]     b1_100[ -2.76295003e-06]      b1_150 [ -3.45869340e-06]     b1_151 [ -1.58352305e-07]
b1_50 [ -6.28240229e-06]      b1_51 [  1.56852061e-07]     b1_100[ -2.43301347e-06]      b1_150 [ -3.10716872e-06]     b1_151 [ -2.47517701e-07]
b1_50 [ -6.25473945e-06]      b1_51 [  1.54227823e-07]     b1_100[ -2.42766567e-06]      b1_150 [ -3.07883694e-06]     b1_151 [ -2.09569009e-07]
b1_50 [ -6.38388184e-06]      b1_51 [  1.57123655e-07]     b1_100[ -2.46521292e-06]      b1_150 [ -3.12259229e-06]     b1_151 [ -1.07821218e-08]
b1_50 [ -6.40163863e-06]      b1_51 [  1.61591489e-07]     b1_100[ -2.50384494e-06]      b1_150 [ -3.14338931e-06]     b1_151 [  6.03042067e-08]
b1_50 [ -6.41895351e-06]      b1_51 [  1.72691634e-07]     b1_100[ -2.54686099e-06]      b1_150 [ -3.14772224e-06]     b1_151 [  1.56548084e-07]
b1_50 [ -6.43476103e-06]      b1_51 [  1.78815593e-07]     b1_100[ -2.62116062e-06]      b1_150 [ -3.20503533e-06]     b1_151 [  1.07696869e-07]
b1_50 [ -6.45922527e-06]      b1_51 [  1.79182394e-07]     b1_100[ -2.58079978e-06]      b1_150 [ -3.15856429e-06]     b1_151 [  3.65952869e-07]
b1_50 [ -6.55568297e-06]      b1_51 [  1.83529067e-07]     b1_100[ -2.69691728e-06]      b1_150 [ -3.28914887e-06]     b1_151 [  3.03263062e-07]
b1_50 [ -6.42858570e-06]      b1_51 [  1.79204797e-07]     b1_100[ -2.50398876e-06]      b1_150 [ -3.09410623e-06]     b1_151 [  3.56090198e-07]
b1_50 [ -6.80656582e-06]      b1_51 [  2.07483663e-07]     b1_100[ -2.82427700e-06]      b1_150 [ -3.42192960e-06]     b1_151 [  5.53780984e-07]
b1_50 [ -6.85917508e-06]      b1_51 [  2.06716791e-07]     b1_100[ -2.80296020e-06]      b1_150 [ -3.41552646e-06]     b1_151 [  7.07287961e-07]
b1_50 [ -6.83256944e-06]      b1_51 [  1.93046558e-07]     b1_100[ -2.73823611e-06]      b1_150 [ -3.33608524e-06]     b1_151 [  7.90709381e-07]
b1_50 [ -6.84449283e-06]      b1_51 [  1.88423877e-07]     b1_100[ -2.71092806e-06]      b1_150 [ -3.33269591e-06]     b1_151 [  8.73318210e-07]
b1_50 [ -6.83134813e-06]      b1_51 [  1.87312665e-07]     b1_100[ -2.69428369e-06]      b1_150 [ -3.31849174e-06]     b1_151 [  7.58596142e-07]
b1_50 [ -6.95470207e-06]      b1_51 [  1.98709420e-07]     b1_100[ -2.76952590e-06]      b1_150 [ -3.39215171e-06]     b1_151 [  1.10575164e-06]
b1_50 [ -6.63917775e-06]      b1_51 [  1.85172061e-07]     b1_100[ -2.57157065e-06]      b1_150 [ -3.15749746e-06]     b1_151 [  8.60763008e-07]
b1_50 [ -7.24627354e-06]      b1_51 [  2.20297872e-07]     b1_100[ -3.04046565e-06]      b1_150 [ -3.57149921e-06]     b1_151 [  1.43060347e-06]
b1_50 [ -7.26248698e-06]      b1_51 [  2.09409056e-07]     b1_100[ -2.97250252e-06]      b1_150 [ -3.50179375e-06]     b1_151 [  1.71267898e-06]
b1_50 [ -7.27251244e-06]      b1_51 [  2.06053605e-07]     b1_100[ -2.98301953e-06]      b1_150 [ -3.52738588e-06]     b1_151 [  1.62939762e-06]
b1_50 [ -7.26284252e-06]      b1_51 [  2.04508559e-07]     b1_100[ -2.98867703e-06]      b1_150 [ -3.52942375e-06]     b1_151 [  1.64920526e-06]
b1_50 [ -7.08001821e-06]      b1_51 [  2.00775203e-07]     b1_100[ -2.94491896e-06]      b1_150 [ -3.42043200e-06]     b1_151 [  1.53262767e-06]
b1_50 [ -7.06050731e-06]      b1_51 [  2.01398623e-07]     b1_100[ -2.93424302e-06]      b1_150 [ -3.43054016e-06]     b1_151 [  1.51676579e-06]
b1_50 [ -7.10401902e-06]      b1_51 [  1.94001461e-07]     b1_100[ -2.92997565e-06]      b1_150 [ -3.46136526e-06]     b1_151 [  1.44832013e-06]
b1_50 [ -7.06460252e-06]      b1_51 [  1.91487960e-07]     b1_100[ -2.81297372e-06]      b1_150 [ -3.34826987e-06]     b1_151 [  1.78117634e-06]
b1_50 [ -7.00150001e-06]      b1_51 [  2.04312748e-07]     b1_100[ -3.01400670e-06]      b1_150 [ -3.46854947e-06]     b1_151 [  1.22675139e-06]
b1_50 [ -7.16248717e-06]      b1_51 [  1.80243100e-07]     b1_100[ -2.94602217e-06]      b1_150 [ -3.47236181e-06]     b1_151 [  1.64948553e-06]
b1_50 [ -7.07977462e-06]      b1_51 [  1.79994853e-07]     b1_100[ -2.88397766e-06]      b1_150 [ -3.31615800e-06]     b1_151 [  1.76179612e-06]
b1_50 [ -7.09789652e-06]      b1_51 [  1.90959182e-07]     b1_100[ -3.00274561e-06]      b1_150 [ -3.32196218e-06]     b1_151 [  1.91907506e-06]
b1_50 [ -7.08177487e-06]      b1_51 [  1.81221183e-07]     b1_100[ -2.89427732e-06]      b1_150 [ -3.23256393e-06]     b1_151 [  2.05071742e-06]
b1_50 [ -7.19525335e-06]      b1_51 [  1.93203439e-07]     b1_100[ -3.18382043e-06]      b1_150 [ -3.32961788e-06]     b1_151 [  2.07617485e-06]
b1_50 [ -6.92028926e-06]      b1_51 [  1.80518953e-07]     b1_100[ -2.67833777e-06]      b1_150 [ -3.03135969e-06]     b1_151 [  2.07108714e-06]
b1_50 [ -7.41901905e-06]      b1_51 [  2.10802415e-07]     b1_100[ -3.54585983e-06]      b1_150 [ -3.40363180e-06]     b1_151 [  2.37912508e-06]
b1_50 [ -7.25193121e-06]      b1_51 [  2.05515197e-07]     b1_100[ -3.62139907e-06]      b1_150 [ -3.32552828e-06]     b1_151 [  2.17666123e-06]
b1_50 [ -7.21547134e-06]      b1_51 [  2.00579855e-07]     b1_100[ -3.61212958e-06]      b1_150 [ -3.26490706e-06]     b1_151 [  2.25169461e-06]
b1_50 [ -7.07931195e-06]      b1_51 [  2.00737287e-07]     b1_100[ -3.62674822e-06]      b1_150 [ -3.14030426e-06]     b1_151 [  2.40017478e-06]
b1_50 [ -7.13218270e-06]      b1_51 [  2.02074063e-07]     b1_100[ -3.61770938e-06]      b1_150 [ -3.20377434e-06]     b1_151 [  2.30107712e-06]
b1_50 [ -7.21248924e-06]      b1_51 [  1.99066554e-07]     b1_100[ -3.59201231e-06]      b1_150 [ -3.19072843e-06]     b1_151 [  2.59977423e-06]
b1_50 [ -7.00558999e-06]      b1_51 [  2.05243469e-07]     b1_100[ -3.68413245e-06]      b1_150 [ -3.21855805e-06]     b1_151 [  2.13078077e-06]
b1_50 [ -7.12078220e-06]      b1_51 [  1.96939071e-07]     b1_100[ -3.51272236e-06]      b1_150 [ -3.12902370e-06]     b1_151 [  2.53822003e-06]
b1_50 [ -6.97818403e-06]      b1_51 [  1.89873992e-07]     b1_100[ -3.46193274e-06]      b1_150 [ -2.99195191e-06]     b1_151 [  2.40516675e-06]
b1_50 [ -7.42843621e-06]      b1_51 [  2.15404891e-07]     b1_100[ -3.37474715e-06]      b1_150 [ -3.22782738e-06]     b1_151 [  2.91729254e-06]
b1_50 [ -7.28570233e-06]      b1_51 [  2.04414019e-07]     b1_100[ -3.25291077e-06]      b1_150 [ -3.09449295e-06]     b1_151 [  2.71793477e-06]
b1_50 [ -7.25826884e-06]      b1_51 [  1.98412538e-07]     b1_100[ -3.36120483e-06]      b1_150 [ -3.11366105e-06]     b1_151 [  2.67064970e-06]
b1_50 [ -7.14188327e-06]      b1_51 [  1.88310599e-07]     b1_100[ -3.37086323e-06]      b1_150 [ -3.03441696e-06]     b1_151 [  2.57216742e-06]
b1_50 [ -7.30377968e-06]      b1_51 [  1.96152927e-07]     b1_100[ -3.41676742e-06]      b1_150 [ -3.19130260e-06]     b1_151 [  2.63473936e-06]
b1_50 [ -6.94366834e-06]      b1_51 [  1.83458959e-07]     b1_100[ -3.37330012e-06]      b1_150 [ -2.88023725e-06]     b1_151 [  2.49125528e-06]
b1_50 [ -7.30272399e-06]      b1_51 [  2.01064384e-07]     b1_100[ -3.44487045e-06]      b1_150 [ -3.15726008e-06]     b1_151 [  2.84567985e-06]
b1_50 [ -7.31501624e-06]      b1_51 [  1.98582163e-07]     b1_100[ -3.56139921e-06]      b1_150 [ -3.26276310e-06]     b1_151 [  2.63963707e-06]
b1_50 [ -7.33211028e-06]      b1_51 [  1.99741501e-07]     b1_100[ -3.58014680e-06]      b1_150 [ -3.25598758e-06]     b1_151 [  2.72462031e-06]
b1_50 [ -7.28563180e-06]      b1_51 [  1.93434238e-07]     b1_100[ -3.51453812e-06]      b1_150 [ -3.19264122e-06]     b1_151 [  2.75299821e-06]
b1_50 [ -7.39876383e-06]      b1_51 [  2.00515306e-07]     b1_100[ -3.64101910e-06]      b1_150 [ -3.37138753e-06]     b1_151 [  2.68582466e-06]
b1_50 [ -7.23555452e-06]      b1_51 [  1.85642758e-07]     b1_100[ -3.46413526e-06]      b1_150 [ -3.16959826e-06]     b1_151 [  2.69787878e-06]
b1_50 [ -7.32190021e-06]      b1_51 [  1.91718843e-07]     b1_100[ -3.55013832e-06]      b1_150 [ -3.25062522e-06]     b1_151 [  2.88903707e-06]
b1_50 [ -7.36166356e-06]      b1_51 [  1.99772135e-07]     b1_100[ -3.58006435e-06]      b1_150 [ -3.34170135e-06]     b1_151 [  2.70756008e-06]
b1_50 [ -7.56869330e-06]      b1_51 [  2.01795246e-07]     b1_100[ -3.55608728e-06]      b1_150 [ -3.41868769e-06]     b1_151 [  3.02683276e-06]
b1_50 [ -7.31559187e-06]      b1_51 [  1.94443307e-07]     b1_100[ -3.57416160e-06]      b1_150 [ -3.27527131e-06]     b1_151 [  2.65096976e-06]
b1_50 [ -7.71128552e-06]      b1_51 [  2.21538896e-07]     b1_100[ -3.56120231e-06]      b1_150 [ -3.49494421e-06]     b1_151 [  3.27045216e-06]
b1_50 [ -7.41077290e-06]      b1_51 [  2.05514058e-07]     b1_100[ -3.55263628e-06]      b1_150 [ -3.32131749e-06]     b1_151 [  2.93040588e-06]
b1_50 [ -7.34913130e-06]      b1_51 [  2.12121462e-07]     b1_100[ -3.66278512e-06]      b1_150 [ -3.41282783e-06]     b1_151 [  2.63820504e-06]
b1_50 [ -7.37036275e-06]      b1_51 [  2.09085627e-07]     b1_100[ -3.69451372e-06]      b1_150 [ -3.41234998e-06]     b1_151 [  2.63354995e-06]
b1_50 [ -7.33571913e-06]      b1_51 [  2.13202779e-07]     b1_100[ -3.67846545e-06]      b1_150 [ -3.40643384e-06]     b1_151 [  2.53292018e-06]
b1_50 [ -7.25537193e-06]      b1_51 [  2.20265852e-07]     b1_100[ -3.65276179e-06]      b1_150 [ -3.35376824e-06]     b1_151 [  2.53525870e-06]
b1_50 [ -7.32811918e-06]      b1_51 [  2.23671279e-07]     b1_100[ -3.66294386e-06]      b1_150 [ -3.49021529e-06]     b1_151 [  2.31572286e-06]
b1_50 [ -7.22782515e-06]      b1_51 [  2.15546396e-07]     b1_100[ -3.59126542e-06]      b1_150 [ -3.33919591e-06]     b1_151 [  2.49145278e-06]
b1_50 [ -7.53060852e-06]      b1_51 [  2.25900498e-07]     b1_100[ -3.67526162e-06]      b1_150 [ -3.52691900e-06]     b1_151 [  2.85062731e-06]
b1_50 [ -7.25827968e-06]      b1_51 [  2.17960546e-07]     b1_100[ -3.63297439e-06]      b1_150 [ -3.35381587e-06]     b1_151 [  2.50613440e-06]
b1_50 [ -7.30897201e-06]      b1_51 [  2.21976332e-07]     b1_100[ -3.78665208e-06]      b1_150 [ -3.54116246e-06]     b1_151 [  2.23954742e-06]
b1_50 [ -7.43794890e-06]      b1_51 [  2.14777916e-07]     b1_100[ -3.70009865e-06]      b1_150 [ -3.52362068e-06]     b1_151 [  2.48196151e-06]
b1_50 [ -7.35943218e-06]      b1_51 [  2.21927051e-07]     b1_100[ -3.77349016e-06]      b1_150 [ -3.57077297e-06]     b1_151 [  2.33480955e-06]
b1_50 [ -7.41635036e-06]      b1_51 [  2.19530000e-07]     b1_100[ -3.67257402e-06]      b1_150 [ -3.51861442e-06]     b1_151 [  2.55465581e-06]
b1_50 [ -7.45026282e-06]      b1_51 [  2.23165323e-07]     b1_100[ -3.68971342e-06]      b1_150 [ -3.57448896e-06]     b1_151 [  2.55029349e-06]
b1_50 [ -7.50272700e-06]      b1_51 [  2.32854519e-07]     b1_100[ -3.83439787e-06]      b1_150 [ -3.65564760e-06]     b1_151 [  2.48714223e-06]
b1_50 [ -7.26127542e-06]      b1_51 [  2.10886746e-07]     b1_100[ -3.61368386e-06]      b1_150 [ -3.41847998e-06]     b1_151 [  2.42393336e-06]
b1_50 [ -7.54467885e-06]      b1_51 [  2.35877311e-07]     b1_100[ -3.70620455e-06]      b1_150 [ -3.62546270e-06]     b1_151 [  2.82934636e-06]
b1_50 [ -7.42463435e-06]      b1_51 [  2.28654027e-07]     b1_100[ -3.73177357e-06]      b1_150 [ -3.47812248e-06]     b1_151 [  2.92113381e-06]
b1_50 [ -7.39830390e-06]      b1_51 [  2.35916433e-07]     b1_100[ -3.77707032e-06]      b1_150 [ -3.51505046e-06]     b1_151 [  2.78207305e-06]
b1_50 [ -7.38991003e-06]      b1_51 [  2.39188491e-07]     b1_100[ -3.80546450e-06]      b1_150 [ -3.56334448e-06]     b1_151 [  2.70712035e-06]
b1_50 [ -7.34421317e-06]      b1_51 [  2.28800784e-07]     b1_100[ -3.77708305e-06]      b1_150 [ -3.50503145e-06]     b1_151 [  2.62190714e-06]
b1_50 [ -7.40709958e-06]      b1_51 [  2.34184721e-07]     b1_100[ -3.77546273e-06]      b1_150 [ -3.57321510e-06]     b1_151 [  2.68397493e-06]
b1_50 [ -7.36297423e-06]      b1_51 [  2.26828317e-07]     b1_100[ -3.77543737e-06]      b1_150 [ -3.49030643e-06]     b1_151 [  2.81029330e-06]
b1_50 [ -7.44086921e-06]      b1_51 [  2.34166308e-07]     b1_100[ -3.82630874e-06]      b1_150 [ -3.61911772e-06]     b1_151 [  2.66775925e-06]
b1_50 [ -7.32169065e-06]      b1_51 [  2.22369481e-07]     b1_100[ -3.77534892e-06]      b1_150 [ -3.48240858e-06]     b1_151 [  2.75637307e-06]
